,ra_j2000,dec_j2000,primary_name,gaiaedr3_source_id,hip,hd,tic,parallax,pmra,pmdec,gmag,bp_rp,radial_velocity,spectrum_harps_1d,spectrum_harps_2d,spectrum_sophie_1d,spectrum_sophie_2d,Teff(K),Teff_err(K),logg,logg_err,Fe/H,Fe/H_err,alpha,alpha_err,vmic,vmic_err,vmac,vmac_err,vsini,vsini_err,Notes,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,j_m,j_msigcom,h_m,h_msigcom,k_m,k_msigcom,Bmag,e_Bmag,Vmag,e_Vmag,Mass,Mass-err,Mass+err,Radius,Radius-err,Radius+err,Age,Age-err,Age+err,MIST logg,MIST logg-err,MIST logg+err,Density,Density-err,density+err,MIST Teff,MIST Teff-err,MIST Teff+err,logLuminosity,logLuminosity-err,logLuminosity+err,deltanu,deltanu-err,deltanu+err,numax,numax-err,numax+err,Unnamed: 75,Unnamed: 76,Unnamed: 77,ra,dec,airmass_min,airmass_mean,nb_subexp,snr_550,snr_550_texp15,texp_snr_250,sig_rv_osc_texp15,sig_rv_osc+gr_texp15,HZ_period_inf,HZ_period_sup,HZ_amp_inf,HZ_amp_sup,HZ_mp_min_texp15,HZ_mp_min_osc_texp15,HZ_mp_min_osc+gr_texp15,NIGHTS,FIRST_NIGHT,LAST_NIGHT,ruwe,Teff_spec,Fe/H_spec,logg_spec,vsini_spec,Teff_phot,logRHK,Teff_gspphot,logg_gspphot,logRHK_BoroSaika+18,RHK,HJ,BDW,vmag,snr_420_texp15,sig_rv_phot_texp15,season_length_1.5,eff_nights_1.5,eff_airmass_mean_1.5,eff_seeing_1.5,tyr_rise_1.5,tyr_set_1.5,season_length_1.75,eff_nights_1.75,eff_airmass_mean_1.75,eff_seeing_1.75,tyr_rise_1.75,tyr_set_1.75,teff,sig_rv_osc_texp1,sig_rv_osc+gr_texp1,sig_rv_texp1,sig_rv_osc_texp5,sig_rv_osc+gr_texp5,sig_rv_texp5,sig_rv_osc_texp10,sig_rv_osc+gr_texp10,sig_rv_texp10,sig_rv_osc_texp12,sig_rv_osc+gr_texp12,sig_rv_texp12,sig_rv_texp15,sig_rv_osc_texp20,sig_rv_osc+gr_texp20,sig_rv_texp20,sig_rv_arve_osc_texp1,sig_rv_arve_osc+gr_texp1,sig_rv_gp_osc_texp1,sig_rv_gp_osc+gr_texp1,sig_rv_arve_texp1,sig_rv_gp_texp1,sig_rv_arve_osc_texp5,sig_rv_arve_osc+gr_texp5,sig_rv_gp_osc_texp5,sig_rv_gp_osc+gr_texp5,sig_rv_arve_texp5,sig_rv_gp_texp5,sig_rv_arve_osc_texp10,sig_rv_arve_osc+gr_texp10,sig_rv_gp_osc_texp10,sig_rv_gp_osc+gr_texp10,sig_rv_arve_texp10,sig_rv_gp_texp10,sig_rv_arve_osc_texp12,sig_rv_arve_osc+gr_texp12,sig_rv_gp_osc_texp12,sig_rv_gp_osc+gr_texp12,sig_rv_arve_texp12,sig_rv_gp_texp12,sig_rv_arve_osc_texp15,sig_rv_arve_osc+gr_texp15,sig_rv_gp_osc_texp15,sig_rv_gp_osc+gr_texp15,sig_rv_arve_texp15,sig_rv_gp_texp15,sig_rv_arve_osc_texp20,sig_rv_arve_osc+gr_texp20,sig_rv_gp_osc_texp20,sig_rv_gp_osc+gr_texp20,sig_rv_arve_texp20,sig_rv_gp_texp20
0,45.961727,6.1333013,HD19019,6963761190199424,14258.0,19019,365294034,31.9791,232.147,49.838,6.792566,0.709241,24.68,,,,,,,4.350426483060829,,0.0,,,,,,,,,,,5.542,0.198,5.43,0.052,5.599,0.016,5.882,0.029,5.645,0.071,5.57,0.016,7.474,0.023,6.92,0.023,1.08958222677421,-0.0551523293797032,0.0325223091561613,1.05164820814217,-0.0131833014610074,0.0128034781126938,9.109585339335,-0.569875434688713,0.378226607051417,4.43275296612166,-0.0267639488646125,0.0155258405205121,1.32687180107308,-0.0913428258648283,0.0593804044815132,6160.74193808882,-135.570958451233,148.295389686508,0.156509746710865,-0.030203030961952,0.0323512771523649,136.820891361115,-4.27674254985166,2.58044228083298,2966.26406842132,-4.27674254985166,2.58044228083298,,,,3.0641151333333334,6.1333013,1.0825798807056153,1.1245066924618057,1,,333.0,14.722873557167665,0.0992837389051428,0.3681210803740977,502.5064206417319,1017.3583103495632,0.0600589127523317,0.0759780669278713,,,,226,2020-07-23,2020-03-04,1.2677258,,,,,6070,,5994.2554,4.2681,-4.58277823822,-4.582778,0,0,6.894841271527466,186.0,0.1809,225.0,160.0,1.1165779925032295,0.9843336611508084,2025.557534246576,2026.176712328767,239.0,172.0,1.141383989758651,0.9903842809270552,2025.538356164384,2026.195890410959,6074.999112696273,0.9356463253931044,1.1388362769602305,1.337093944239012,0.2148656751373187,0.5029776011241959,0.5925883033208221,0.1339923254653604,0.414887380092607,0.4703389768667991,0.1195601130342168,0.3984421344664571,0.4468357047262296,0.4101681847922787,0.0829304508237031,0.3425320074629545,0.3766587097580534,0.9356463253931133,1.1388362769602385,0.9356463253931133,1.1388362769602385,1.337093944239019,1.0345095626067597,0.21806257521510605,0.507732971212429,0.21806257521510605,0.507732971212429,0.5966298685585572,0.5128256254559507,0.14308735235691875,0.42625418219329014,0.14308735235691875,0.42625418219329014,0.48039550667889325,0.42180697331511424,0.12025885577751178,0.39283515929233076,0.12025885577751178,0.39283515929233076,0.44184326958349257,0.3983151444761686,0.11142579210100056,0.37983865025147806,0.11142579210100056,0.37983865025147806,0.4207163061076486,0.3767907424995724,0.08520611964481141,0.347057022858,0.08520611964481141,0.347057022858,0.3807783930517307,0.34985734026336746
1,49.359943,7.655811,HD20430,10584899657116672,15304.0,20430,445925825,21.2723,166.357,-6.305,7.265665,0.714235,31.35,True,True,True,True,6078.19712672415,101.3874749102,4.272231697562274,0.030090209328341,0.234,0.0085012304039221,0.0,0.0,1.29,0.07830184,5.5,0.0,2.0,0.1334245721286,,5.976,0.117,5.883,0.045,5.989,0.017,6.291,0.023,6.052,0.047,5.992,0.021,7.961,0.063,7.394,0.005,1.223854358672,-0.0036516674664774,0.0204894239432321,1.3278888020131,-0.0054290699953885,0.0055919603467515,9.46623658766286,-0.0043844396184642,0.0039786615983352,4.28056339512455,-0.0025143666791311,0.0025799549806748,0.74694575286918,-0.0073233100177841,0.0079406585357934,6078.19704041155,-0.030350633951457,0.030043510332689,0.334539499254259,-0.0036095035362361,0.00367161229538,103.206807428566,-0.499300540405585,0.534097451032579,2111.40653992616,-0.499300540405585,0.534097451032579,,,,3.290662866666667,7.655811,1.0711790902138785,1.1144605954915758,1,283.0,268.0,16.405448972242766,0.119384230130616,0.3904637798715608,710.3099904514306,1361.0219220117394,0.0505620704687072,0.0628006176942136,7.506841762421252,8.104945037607022,14.164680506915968,228,2020-07-25,2020-03-08,1.068295,6207.22119435953,0.321825913484018,4.32813000613491,,6000,-4.651605049,6009.3755,4.2639,,-4.651605,0,0,7.369050197017029,150.0,0.2246,226.0,160.0,1.1057495819714367,0.9810256172482092,2025.56301369863,2026.184931506849,240.0,172.0,1.1306363769462373,0.9860735186035096,2025.5438356164384,2026.204109589041,6074.5981722990455,0.9356463253931137,1.1388362769602376,1.433047614603456,0.2241537453023244,0.5136734125059634,0.6443569311457134,0.1419880922420582,0.4252648060499021,0.5064759572424548,0.1218663677018984,0.3982575356049373,0.4708136729812739,0.450452132186747,0.0858954710618062,0.3495350972596425,0.4000108176241084,0.9356463253931177,1.1388362769602427,0.9356463253931177,1.1388362769602427,1.4330476146034599,1.2689819602740144,0.21686770855048873,0.5122816222382883,0.21686770855048873,0.5122816222382883,0.6432479618957936,0.7122599874015677,0.1444758870449008,0.4330839688148374,0.1444758870449008,0.4330839688148374,0.5130589284326033,0.5288951126028922,0.13056281861958863,0.4173692691415124,0.13056281861958863,0.4173692691415124,0.48708680625091894,0.49841382641772036,0.11465874367924576,0.392734094350723,0.11465874367924576,0.392734094350723,0.45242151680206655,0.4672353638442815,0.087553478396516,0.3414944850993766,0.087553478396516,0.3414944850993766,0.39300426632962693,0.4540240407086165
2,39.020424,6.886773,HD16160,19316224572460416,12114.0,16160,278962915,138.34,1778.585,1477.306,5.49832,1.198643,25.23,True,True,True,True,4881.674087,101.130281289518,4.58506944397586,0.0491253475785165,-0.0720958200427284,0.018317634916755,,,0.92,0.05765234084,3.48,0.0,2.0,0.0,,,,,,,,4.152,0.264,3.657,0.244,3.481,0.208,0.337,0.304,5.826,0.023,0.758928391377861,-0.019049850019438,0.0286461592672604,0.732848341537275,-0.0225191763479035,0.0221449904330688,9.88052510934513,-0.406037175484032,0.17516621768408,4.58506944397586,-0.0245088908298099,0.0292514677605151,2.72039434851081,-0.220754430375598,0.273192681016692,4890.07678546244,-76.2457873969888,84.6323966763739,-0.55933948220864,-0.0490334639064979,0.0508089666866696,196.063008094025,-7.74611372721256,9.23908868306114,4765.12925636122,-7.74611372721256,9.23908868306114,,,,2.6013616,6.886773,1.0766938225327964,1.1197570790566276,2,471.0,603.0,11.518033440636586,0.0332310663213402,0.1471157540606232,141.58631318412617,338.98083410217697,0.110175661657294,0.1473907710996785,1.2311251245830903,1.5962410614319835,3.9658088643539418,227,2020-07-16,2020-02-27,7.2789974,4973.5617798225,-0.160873660231571,4.23052782660653,,4720,,,,-5.003033350515,-5.003033,0,0,5.737682972231257,245.0,0.083,226.0,163.0,1.1120920394594065,0.9736582252165088,2025.538356164384,2026.160273972603,240.0,174.0,1.1371779647756288,0.982970008474495,2025.519178082192,2026.1794520547944,4866.328163071235,0.3435986318268991,0.4325266592823107,0.5389010215150052,0.0691758762623134,0.1971884960920621,0.2440293076477683,0.0448720575413681,0.1667510601353466,0.1952931541459198,0.0464015381473653,0.1619020402673621,0.1866106123529274,0.1689143128714254,0.0275806074315387,0.1371137243458228,0.1548125427863721,0.3435986318268989,0.43252665928231054,0.3435986318268989,0.43252665928231054,0.5389010215150051,0.8998829214530935,0.06910246571363328,0.19900196209446128,0.06910246571363328,0.19900196209446128,0.24549700796027107,0.3500012079010524,0.04327214724236061,0.1650049582110831,0.04327214724236061,0.1650049582110831,0.193804376199923,0.2751165815115927,0.046464688775527486,0.16460236218591928,0.046464688775527486,0.16460236218591928,0.18895816372198518,0.26496789465689013,0.03473643932345908,0.1509526470487044,0.03473643932345908,0.1509526470487044,0.17226636831085376,0.24419737309396244,0.029605209268311193,0.13835439658836401,0.029605209268311193,0.13835439658836401,0.1559124403481977,0.21945906907280865
3,36.546196,10.637804,HD15095,24340923991956352,,15095,381002396,28.3173,83.943,-258.166,7.187089,0.732744,-0.12,,,True,True,5701.17146413004,102.570730817701,4.333546858277655,0.106754240093037,-0.225,0.0811742407748931,0.0885171460291935,0.0,0.879866239651921,0.0390642514275078,4.3,0.0,0.0,0.0,,5.875,0.131,5.831,0.051,5.928,0.016,6.254,0.023,5.982,0.024,5.901,0.018,7.883,0.025,7.33,0.023,0.940590396796384,-0.0383297078491811,0.0394930991006213,1.0460923684365,-0.0094964536719297,0.0100114209551052,9.87431894715596,-0.137588712594615,0.110987396778816,4.37239371655531,-0.0247373913047726,0.0235360262410387,1.15981646010853,-0.0726415730164371,0.0731978732830725,5853.00444637597,-75.5640229685187,76.1540352997436,0.0629992378293986,-0.0161257675068536,0.0163914030415141,129.364412214032,-3.68423673525147,3.59794600391865,2650.1616726107,-3.68423673525147,3.59794600391865,,,,2.436413066666667,10.637804,1.0514809772793985,1.0978846555793482,1,299.0,283.0,16.081688022566922,0.083393099929534,0.3149719706627714,282.8752690952184,640.6820755579757,0.0773369457351056,0.1015631622268078,4.327117329795361,14.219916351852186,27.04494840774102,231,2020-07-12,2020-02-27,1.0363843,5701.17146413004,-0.225,3.89358704205911,0.0,5970,-4.707288226410455,5895.934,4.2947,,-4.707288,0,0,7.294643971689165,152.0,0.2017,230.0,166.0,1.0903543083954488,0.9592650194171748,2025.527397260274,2026.160273972603,244.0,178.0,1.11621443762916,0.9700614974888602,2025.5082191780823,2026.1794520547944,5824.256274927209,0.7733718700407998,0.9469911413674575,1.2276137714397146,0.1732406044572264,0.4226505102686861,0.5483448949615385,0.1089940208513652,0.3529194324421165,0.4307858642008412,0.1032078982137689,0.3458451463569223,0.4128710183079469,0.3740190266593261,0.0662570204598979,0.2900937109959329,0.3386244655357788,0.7733718700408015,0.9469911413674593,0.7733718700408015,0.9469911413674593,1.227613771439716,1.1928484587633157,0.1685206037535182,0.41852782979118147,0.1685206037535182,0.41852782979118147,0.545173563472878,0.5970243830997998,0.10511597816022338,0.35024645099882523,0.10511597816022338,0.35024645099882523,0.4285987767566217,0.48171192905019034,0.09962326136850856,0.33410138616938306,0.09962326136850856,0.33410138616938306,0.40308479100594113,0.44060266056920794,0.0828383192894827,0.31458549432008037,0.0828383192894827,0.31458549432008037,0.3736936221513679,0.42637807738757666,0.06432910638167198,0.29330701069270765,0.06432910638167198,0.29330701069270765,0.34138126782454264,0.3950350690437508
4,38.515167,12.1808605,HD15942,26147868272907648,11941.0,15942,408819542,22.5207,183.664,-35.423,7.351462,0.797716,33.97,True,True,True,True,5693.39206526083,105.093141456589,4.26510353264292,0.109947102091904,0.332805494244456,0.0227996185099684,,,1.14312118551616,0.0733226788476456,,,,,,6.012,0.105,5.986,0.045,6.055,0.017,6.331,0.021,6.091,0.018,6.015,0.018,8.168,0.026,7.49,0.03,1.183854395122,-0.0313491967771586,0.0264439442438484,1.23419870503329,-0.0110979903494903,0.0123451198670972,9.46421496672453,-0.154092250016285,0.158503837003819,4.33090706528584,-0.0211333095504971,0.0161481034036735,0.909490665550978,-0.0532851750626244,0.0407342237828182,5926.60938008889,-86.3798959260694,70.389724270467,0.225167960371484,-0.0167538335041758,0.0157799823948268,113.744124990965,-3.05707667218422,2.3108952616589,2405.51721784485,-3.05707667218422,2.3108952616589,,,,2.5676778,12.1808605,1.0427516002212929,1.0906528661408186,1,284.0,267.0,16.564728911226982,0.0767365965681948,0.3050283587933051,645.2462766663481,1253.9854059908414,0.0531293225077423,0.0663014871198059,5.289644502860218,11.832299601358542,26.18380363754968,233,2020-07-13,2020-03-01,1.0939653,5693.39206526083,0.332805494244456,4.02226453922385,,5900,-5.014411162,5738.44,4.1993,,-5.014411,0,0,7.474343935029598,143.0,0.1709,231.0,167.0,1.082240869665988,0.9561885788726469,2025.5301369863007,2026.1657534246576,245.0,178.0,1.1081963240807502,0.9664311869442054,2025.5109589041097,2026.184931506849,5790.36670212211,0.7531985817691307,0.9230708621879594,1.1358529687509835,0.1697685249823342,0.4152970562864613,0.5099922302939529,0.1065078134732601,0.3465828782197448,0.4048825835660043,0.1080242842304616,0.3393033207307865,0.3894037184708679,0.3496414015361128,0.0718059601619561,0.2924664658153775,0.3277830702256256,0.7531985817691308,0.9230708621879605,0.7531985817691308,0.9230708621879605,1.1358529687509844,1.115870613084115,0.16411134848227607,0.4057092236475753,0.16411134848227607,0.4057092236475753,0.5022154957313825,0.5956906779010894,0.10063880864644456,0.3323974557599249,0.10063880864644456,0.3323974557599249,0.39280820204734934,0.4619878614572544,0.10632967190230963,0.3353055738353439,0.10632967190230963,0.3353055738353439,0.38592530410048165,0.42458185257499687,0.07610370893696891,0.2992415683560063,0.07610370893696891,0.2992415683560063,0.34460459403809807,0.4076225356143437,0.06161063825220167,0.27740364877477564,0.06161063825220167,0.27740364877477564,0.314416748684861,0.38397092869904514
5,43.822525,16.30919,HD18144,34959010860789632,13601.0,18144,257918985,37.3281,204.03,-46.598,7.222821,0.899191,-1.2,,,True,True,5237.62477918284,104.096578189281,4.468956072724501,0.0745771644870778,0.116,0.0856985821413687,0.0,0.0,0.223453853364424,0.157661727287608,3.03,0.0,0.0,0.0,,5.736,0.147,5.596,0.058,5.704,0.015,6.08,0.029,5.678,0.033,5.662,0.027,8.162,0.024,7.41,0.03,0.946516105086264,-0.0388677049254423,0.0373898540161158,0.911601756409095,-0.0083548628864152,0.0087103008763013,9.65200720013911,-0.365905504355453,0.229785345644535,4.495412145449,-0.0254586201774716,0.0216571024606171,1.76788593265847,-0.114338348014505,0.103676312806447,5483.66624589974,-73.1967898194989,64.8320672085547,-0.170327854910086,-0.0162261892305695,0.0151978777683231,158.564425800549,-4.84363766252582,4.32514536452567,3632.57213766869,-4.84363766252582,4.32514536452567,,,,2.921501666666667,16.30919,1.023681926826556,1.0745072189334568,1,301.0,278.0,16.366341767699428,0.0536951442773462,0.2260854514121217,294.5381218962426,664.8972437168075,0.0758494662675514,0.0995001042055184,3.9923182232779313,7.373434077822271,15.618866402494628,236,2020-07-16,2020-03-07,0.8970658,5237.62477918284,0.116,3.96327766585826,0.0,5470,-4.7465496186609935,5470.9272,4.4425,-4.840060529135,-4.793305,0,0,7.371725113896439,142.0,0.1959,235.0,169.0,1.0664220417187764,0.9512730288040014,2025.538356164384,2026.184931506849,249.0,180.0,1.093418021976677,0.9601338644068192,2025.519178082192,2026.204109589041,5379.968600853084,0.5406558377812035,0.6698725342127431,1.0121172669669274,0.1181053512111246,0.3061092216567745,0.4569828066605091,0.077778808949906,0.2577290856036042,0.3521214230433444,0.074971292618794,0.2426236638211318,0.3268596866332549,0.2991512014687938,0.0499110582922252,0.2108644296046632,0.2706407492830671,0.5406558377812023,0.6698725342127423,0.5406558377812023,0.6698725342127423,1.012117266966927,1.1248235542232468,0.11303340998240333,0.2997145865791507,0.11303340998240333,0.2997145865791507,0.4527242686319248,0.4954216187971745,0.06906748587795611,0.24918148730347897,0.06906748587795611,0.24918148730347897,0.3459141925604872,0.39617678831428255,0.07555477371828904,0.24650343851165177,0.07555477371828904,0.24650343851165177,0.3297498410887679,0.3658845332507664,0.055469513835272655,0.22737962039684165,0.055469513835272655,0.22737962039684165,0.30013047458032616,0.3426666577982265,0.047358936580574794,0.21442083226365644,0.047358936580574794,0.21442083226365644,0.27342073953641316,0.3104757323836156
6,61.595448,14.4022,HD25849,39026791568954112,19157.0,25849,311151363,17.2761,57.65,66.323,7.199268,0.652214,69.56,,,,,,,4.12586179538577,,0.0,,,,,,,,,,,6.043,0.106,5.933,0.043,5.99,0.018,6.32,0.026,6.089,0.02,5.985,0.018,7.708,0.02,7.3,0.03,1.3332789299446,-0.121395864686937,0.106317186703157,1.57196022999677,-0.0327500529839533,0.0350242328469306,9.33973209634193,-0.310574959405846,0.257218548239086,4.17252359077154,-0.0605106633903922,0.0482674029903087,0.49101732169736,-0.0682870687679256,0.0661535119652947,6518.73725636163,-297.837454392999,300.342773516169,0.602861724974658,-0.0629408786849737,0.0605341713169909,82.3728986266383,-4.56118185413673,3.13454615686254,1583.824352193,-4.56118185413673,3.13454615686254,,,,4.1063632000000005,14.4022,1.031914977779034,1.0813627160686328,1,,281.0,16.008255273515914,0.1331536945054807,0.4389954309072,893.2855477954489,1660.0783560944442,0.0446761582317571,0.0549273415953314,,,,235,2020-08-01,2020-03-22,2.737211,,,,,6180,,6159.119,4.0792,,,0,0,7.289331004576794,158.0,0.2139,233.0,164.0,1.0723485668739623,0.9699945044548226,2025.5821917808216,2026.2232876712328,247.0,175.0,1.0989788481351,0.9724920018292554,2025.56301369863,2026.2424657534248,6285.952085453876,1.0915643641805926,1.3223438280762323,1.5604138392270508,0.2733066675128152,0.6061421184567126,0.7103998154329655,0.1891595785654239,0.5076504981524805,0.5712607489355991,0.152016461863513,0.4805071219731749,0.536729547134256,0.4883341052572492,0.1112745292915511,0.4128471783964949,0.4525016024390934,1.091564364180588,1.3223438280762292,1.091564364180588,1.3223438280762292,1.5604138392270481,1.3069346153153214,0.26477328529038935,0.5978657641071223,0.26477328529038935,0.5978657641071223,0.7033513360273038,0.8671420282708412,0.17670699987099794,0.4991636604293673,0.17670699987099794,0.4991636604293673,0.5637323610484364,0.6091443701669785,0.14760075251666963,0.46870366318580303,0.14760075251666963,0.46870366318580303,0.526188783977567,0.5884333411882645,0.13638374992785576,0.4476555542195425,0.13638374992785576,0.4476555542195425,0.4961337573916995,0.5698429200429752,0.12013452298451825,0.4189951475164335,0.12013452298451825,0.4189951475164335,0.45811771537708285,0.5367716485362598
7,53.23972,16.598429,HD21962,42768532716776704,16538.0,21962,435290852,20.7443,-24.141,-95.994,6.919528,0.629632,-6.19,,,,,,,4.250711965381015,,0.0,,,,,,,,,,,5.882,0.108,5.747,0.043,5.881,0.015,6.092,0.023,5.942,0.034,5.866,0.017,7.481,0.0,7.028,0.023,1.3406744421122,-0.0579266173834503,0.039696839630823,1.34810368814048,-0.0208692082190254,0.0192218706994158,8.83185369234186,-0.501555284218231,0.30457501096744,4.30692393076203,-0.0243020132956815,0.0189442034571661,0.775772218715527,-0.0475486072389546,0.0445827728095347,6792.45160861427,-180.097120212261,242.001615385639,0.541545503362617,-0.0363391692024,0.047161367898742,101.544602253335,-2.33709151033568,1.66548042079035,2115.41782594134,-2.33709151033568,1.66548042079035,,,,3.5493146666666666,16.598429,1.0226155039507303,1.0737165444206185,1,,323.0,14.94035761667992,0.1577796676312805,0.5011868471089197,910.1729564324072,1687.561092134241,0.0442109733704301,0.0543136015773998,,,,236,2020-07-24,2020-03-15,1.1489581,,,,,6460,,6301.0127,4.1945,-4.67782501723,-4.677825,0,0,7.004993083494255,181.0,0.1862,235.0,167.0,1.0650262975135938,0.9577134069556869,2025.5602739726028,2026.2068493150684,249.0,178.0,1.092059410995928,0.9632690312450788,2025.541095890411,2026.22602739726,6517.821436204757,1.2855923858270604,1.5497828498799775,1.709351772392712,0.3108303042501742,0.6822821547381506,0.7546656601927331,0.2021492859604495,0.5672420094801803,0.6113666308518261,0.1846107520410788,0.5437826005357467,0.5822693248363848,0.5346575499466735,0.1101679102866453,0.4447182388438072,0.4730508872841669,1.2855923858270617,1.549782849879979,1.2855923858270617,1.549782849879979,1.7093517723927132,1.0370995257289815,0.3032360085496843,0.6693860353234494,0.3032360085496843,0.6693860353234494,0.7430269068385386,0.5981577567566417,0.19773283629078167,0.5584701980770395,0.19773283629078167,0.5584701980770395,0.6032367877875219,0.4680674951820402,0.18458439946210314,0.5511698770055542,0.18458439946210314,0.5511698770055542,0.5891742385053149,0.44865769410432826,0.14619456039273157,0.4935217037778231,0.14619456039273157,0.4935217037778231,0.5274790157909274,0.4188613085817334,0.11001357682327964,0.4504187117959784,0.11001357682327964,0.4504187117959784,0.47841388560110654,0.3948886760124629
8,58.616806,16.616053,HD24496A,43499295632961152,18267.0,24496A,242942985,48.849,214.119,-167.427,6.654032,0.885492,18.77,True,True,,,5507.27005128242,117.265758868823,4.455971112089075,0.0896759185974497,0.0612182881140318,0.0494651118571812,0.0,0.0,0.507291257845607,0.12047474739,3.31,0.0,0.0,0.0,,4.941,0.194,4.778,0.094,4.947,0.015,5.384,0.024,5.102,0.026,4.995,0.017,7.557,0.022,6.812,0.023,0.968680099782956,-0.0380316795125822,0.031965951989243,0.954030807491145,-0.008675024877926,0.0091741515904854,9.6541142579035,-0.314279775619909,0.214015206671396,4.46524222417815,-0.0243518419414377,0.0224298582380928,1.57626095384361,-0.100710650209559,0.0963545207612571,5643.79328613932,-86.9676042120218,86.1842346334515,-0.0813629383202852,-0.0207018530872382,0.0228293672552968,149.960902966968,-4.54494724986151,4.14381211075013,3345.53496791198,-4.54494724986151,4.14381211075013,,,,3.9077870666666654,16.616053,1.022584743492742,1.0738840495219109,1,386.0,360.0,14.380593540888196,0.0659501918050832,0.2539391904167132,318.1119076325314,713.7715223240443,0.0730553818518328,0.0956412650706562,3.374256457205773,3.4363426493439246,4.677921600416976,236,2020-07-29,2020-03-20,0.97737736,5579.11425451529,0.0414999999999996,4.45259673038895,0.50455743305184,5380,-4.964645595,5431.7656,4.4467,-4.8525559952,-4.908601,0,0,6.799278544971555,184.0,0.1508,235.0,166.0,1.064669288677762,0.9624229772223938,2025.57397260274,2026.2205479452048,249.0,177.0,1.0916196296627427,0.966050329130307,2025.554794520548,2026.2397260273967,5508.388638387406,0.6012003050339528,0.7422406204752021,0.9444737893046122,0.1299665255550552,0.3344553904350333,0.4243610823238278,0.082798396881621,0.279223754209397,0.3347788298485878,0.0803036269920544,0.2717551241855975,0.3198072036729779,0.2953400623510054,0.0528249963697586,0.2334666394946948,0.2675110310939453,0.601200305033955,0.7422406204752046,0.601200305033955,0.7422406204752046,0.9444737893046141,1.0639370372899266,0.1233366687574419,0.3271320136576181,0.1233366687574419,0.3271320136576181,0.4186135143060817,0.44490849909831764,0.07745041787764144,0.2733313121210801,0.07745041787764144,0.2733313121210801,0.329880230062111,0.3634067221903003,0.07716487206060449,0.26354909241844365,0.07716487206060449,0.26354909241844365,0.312864066512256,0.34999991761487365,0.06368975963559917,0.2512228178830147,0.06368975963559917,0.2512228178830147,0.2930077545476951,0.32241793364529975,0.05034275333915193,0.22625214738871627,0.05034275333915193,0.22625214738871627,0.26123842404593817,0.2890609003725723
9,57.5957,17.476368,HD24040,43802039287826432,17960.0,24040,456863621,21.4719,113.433,-251.101,7.3485,0.812512,-9.18,,,True,True,5609.34119387705,102.353667319276,4.16035485423305,0.0732520346112014,0.213,0.0740679950146318,0.0,0.0,0.933203229605162,0.0433284160804177,3.61,0.0,0.0,0.0,,6.01,0.111,5.915,0.044,5.989,0.016,6.279,0.027,6.038,0.042,5.969,0.02,8.17,0.095,7.515,0.009,1.11599275787211,-0.0437365068651445,0.0417203201883429,1.34454296335877,-0.0118381578875744,0.0116154803342361,9.79198107519246,-0.102474583823753,0.095600946578525,4.2295097084661,-0.0229271986590405,0.0213401539000309,0.653418498969411,-0.0411584584877537,0.0427497764433004,5813.57712664265,-68.8582935889035,73.7885072956042,0.267914645635497,-0.0147758267086441,0.0166399679478607,97.5014048527416,-2.68061123628046,2.70714330008802,1916.65158677097,-2.68061123628046,2.70714330008802,,,,3.8397133333333335,17.476368,1.0194340808148064,1.0704408706410649,1,281.0,262.0,16.707971975779234,0.0779006610729525,0.289506764938047,549.4621458189229,1095.5188057367377,0.0575441460262488,0.0724261115350863,5.903972799981198,43.20400084840399,60.44030023216016,238,2020-07-27,2020-03-20,0.9691066,5609.34119387705,0.213,3.73550158964,0.0,5760,-4.7862988630057455,5664.091,4.0912,-4.99392475429,-4.890112,0,0,7.475020057503369,141.0,0.2179,236.0,167.0,1.0628362319326956,0.9590918295707284,2025.5684931506848,2026.217808219178,250.0,178.0,1.090273030728944,0.963558657291568,2025.549315068493,2026.2369863013696,5691.27010287935,0.6967833133970317,0.8560833242358266,1.202116802991566,0.1580147127026915,0.3876852615931311,0.5410555350946282,0.0995500703599144,0.3212429308801333,0.4176333746726404,0.0896993381566576,0.3055021309015951,0.3907455239480235,0.3623459354607053,0.0601968008980725,0.2586742102095478,0.3201915903448017,0.6967833133970346,0.8560833242358297,0.6967833133970346,0.8560833242358297,1.202116802991568,1.3811502168949896,0.14524975557216566,0.3730863287707129,0.14524975557216566,0.3730863287707129,0.5306926028461377,0.796478235772074,0.09645795522821007,0.3180658508393916,0.09645795522821007,0.3180658508393916,0.4151945332855264,0.5262841148781721,0.0944339067618772,0.308622182941331,0.0944339067618772,0.308622182941331,0.39318973066888757,0.5292412004292758,0.0671057668348571,0.2821318343468714,0.0671057668348571,0.2821318343468714,0.3564811102315668,0.4730888638141735,0.06170893905179069,0.2613824076358219,0.06170893905179069,0.2613824076358219,0.32238342159841127,0.42925776519776904
